Experiment ID                :  IteratedPrisonersDilemma
Problem Type                 :  IPD
Data Input File Name         :  indata.IPD.txt
Number of Runs               :  100
Generations per Run          :  100
Population Size              :  100
Selection Method             :  2
Fitness Scaling Type         :  0
Min or Max Fitness           :  max
Crossover Type               :  5
Crossover Rate               :  1.0
Mutation Type                :  1
Mutation Rate                :  0.01
Random Number Seed           :  75982
Number of Genes/Points       :  2
Size of Genes                :  1


 R   1 G   0    348     205.06     73.415		0.10070556186895041 | 0.06107305562731147

 R  50 G  48    328     216.86     64.912		0.36075918508633265 | 0.10820198197340493

 R  50 G  49    330     200.22     61.918		0.36075918508633265 | 0.11820198197340492

 R  50 G  50    326     217.54     64.596		0.36075918508633265 | 0.11820198197340492

 R  50 G  51    328      208.7     58.346		0.36075918508633265 | 0.11820198197340492

 R  50 G  52    324      213.2     61.063		0.36075918508633265 | 0.11820198197340492

 R  50 G  53    328     213.54     61.623		0.36075918508633265 | 0.11820198197340492

 R  50 G  54    324      217.8     60.519		0.36075918508633265 | 0.11820198197340492

 R  50 G  55    320     215.18     55.487		0.36075918508633265 | 0.11820198197340492

 R  50 G  56    328      210.3     66.738		0.36075918508633265 | 0.11820198197340492

 R  50 G  57    326     213.14     58.365		0.36075918508633265 | 0.11820198197340492

 R  50 G  58    322     212.14     62.128		0.36075918508633265 | 0.11820198197340492

 R  50 G  59    330     219.04     61.864		0.36075918508633265 | 0.11820198197340492

 R  50 G  60    320      223.4      57.67		0.36075918508633265 | 0.11820198197340492

 R  50 G  61    326     215.04     63.572		0.36075918508633265 | 0.11820198197340492

 R  50 G  62    324     215.14     60.284		0.36075918508633265 | 0.11820198197340492

 R  50 G  63    324     210.32     58.821		0.36075918508633265 | 0.11820198197340492

 R  50 G  64    328     213.06      57.92		0.36075918508633265 | 0.12820198197340493

 R  50 G  65    326     209.16       59.4		0.36075918508633265 | 0.10820198197340493

 R  50 G  66    328     216.72     60.258		0.37075918508633265 | 0.11820198197340492

 R  50 G  67    324     211.18     58.353		0.36075918508633265 | 0.11820198197340492

 R  50 G  68    328     207.34     58.457		0.36075918508633265 | 0.11820198197340492

 R  50 G  69    328      207.2     65.591		0.36075918508633265 | 0.11820198197340492

 R  50 G  70    328     212.54     62.701		0.36075918508633265 | 0.11820198197340492

 R  50 G  71    324     200.08     60.184		0.36075918508633265 | 0.11820198197340492

 R  50 G  72    330     209.08     59.258		0.37075918508633265 | 0.11820198197340492

 R  50 G  73    330     203.72      57.89		0.37075918508633265 | 0.12820198197340493

 R  50 G  74    330     213.16     64.394		0.36075918508633265 | 0.11820198197340492

 R  50 G  75    324     204.86     58.931		0.36075918508633265 | 0.11820198197340492

 R  50 G  76    318     202.94     57.702		0.37075918508633265 | 0.11820198197340492

 R  50 G  77    330     201.52     59.348		0.37075918508633265 | 0.11820198197340492

 R  50 G  78    326     213.54     62.227		0.37075918508633265 | 0.11820198197340492

 R  50 G  79    330     214.78     57.194		0.37075918508633265 | 0.11820198197340492

 R  50 G  80    322      211.8     57.715		0.37075918508633265 | 0.11820198197340492

 R  50 G  81    330     208.46     61.557		0.36075918508633265 | 0.11820198197340492

 R  50 G  82    330     208.62     62.595		0.36075918508633265 | 0.11820198197340492

 R  50 G  83    328     212.62     59.943		0.37075918508633265 | 0.13820198197340494

 R  50 G  84    330     213.06      62.65		0.37075918508633265 | 0.12820198197340493

 R  50 G  85    328     218.22     64.763		0.36075918508633265 | 0.11820198197340492

 R  50 G  86    330     220.58     63.087		0.36075918508633265 | 0.11820198197340492

 R  50 G  87    324      206.0     56.988		0.36075918508633265 | 0.11820198197340492

 R  50 G  88    324     204.48      58.96		0.36075918508633265 | 0.11820198197340492

 R  50 G  89    326     219.96     61.696		0.36075918508633265 | 0.11820198197340492

 R  50 G  90    330     213.26     60.429		0.36075918508633265 | 0.11820198197340492

 R  50 G  91    322      210.0     59.053		0.37075918508633265 | 0.13820198197340494

 R  50 G  92    326     212.76     57.631		0.36075918508633265 | 0.11820198197340492

 R  50 G  93    328     216.32     59.533		0.36075918508633265 | 0.11820198197340492

 R  50 G  94    324      204.6     59.533		0.35075918508633264 | 0.11820198197340492

 R  50 G  95    326     208.22     61.651		0.38075918508633266 | 0.11820198197340492

 R  50 G  96    328     217.48     57.932		0.36075918508633265 | 0.11820198197340492

 R  50 G  97    324     206.64     63.275		0.35075918508633264 | 0.11820198197340492

 R  50 G  98    324     212.32     58.036		0.36075918508633265 | 0.11820198197340492

 R  50 G  99    332     215.84     62.001		0.36075918508633265 | 0.11820198197340492

50     2###################### RawFitness
           0          0          348

 R  51 G   0    350     212.18     65.859		0.019114480607055007 | 0.6978644245488199

 R  51 G   1    334     210.66     77.271		0.11078046131844554 | 0.8906865551796183

 R  51 G   2    350     216.96     77.502		0.019114480607055007 | 0.6978644245488199

 R  51 G   3    350     206.14     74.928		0.019114480607055007 | 0.6978644245488199

 R  51 G   4    350     213.74      71.38		0.019114480607055007 | 0.6978644245488199

 R  51 G   5    346     218.36     69.488		0.019114480607055007 | 0.6978644245488199

 R  51 G   6    350     215.58     65.043		0.019114480607055007 | 0.6978644245488199

 R  51 G   7    346      195.6     72.907		0.019114480607055007 | 0.6978644245488199

 R  51 G   8    350     210.58     77.581		0.019114480607055007 | 0.6978644245488199

 R  51 G   9    348     206.76     73.503		0.019114480607055007 | 0.6978644245488199

 R  51 G  10    350     214.74     73.931		0.019114480607055007 | 0.6978644245488199

 R  51 G  11    350     219.42     63.194		0.019114480607055007 | 0.6978644245488199

 R  51 G  12    350     202.52     78.873		0.019114480607055007 | 0.6978644245488199

 R  51 G  13    350     211.76     73.873		0.019114480607055007 | 0.6978644245488199

 R  51 G  14    350     202.32     75.768		0.019114480607055007 | 0.6978644245488199

 R  51 G  15    350     203.48     72.895		0.019114480607055007 | 0.6978644245488199

 R  51 G  16    350     203.36     73.988		0.019114480607055007 | 0.6978644245488199

 R  51 G  17    350     203.38     72.581		0.019114480607055007 | 0.6978644245488199

 R  51 G  18    350      217.1     71.768		0.019114480607055007 | 0.6978644245488199

 R  51 G  19    350     211.64     74.484		0.019114480607055007 | 0.6978644245488199

 R  51 G  20    350     218.62     73.589		0.019114480607055007 | 0.6978644245488199

 R  51 G  21    350      226.9      80.54		0.019114480607055007 | 0.6978644245488199

 R  51 G  22    350     200.86     81.676		0.019114480607055007 | 0.6978644245488199

 R  51 G  23    350     208.58     76.733		0.019114480607055007 | 0.6978644245488199

 R  51 G  24    350      208.1     73.808		0.019114480607055007 | 0.6978644245488199

 R  51 G  25    350     226.14     77.581		0.019114480607055007 | 0.6978644245488199

 R  51 G  26    350     213.06     81.989		0.019114480607055007 | 0.6978644245488199

 R  51 G  27    350      213.1     79.749		0.019114480607055007 | 0.6978644245488199

 R  51 G  28    350      206.0     80.126		0.019114480607055007 | 0.6978644245488199

 R  51 G  29    350     212.16     75.626		0.019114480607055007 | 0.6978644245488199

 R  51 G  30    350     202.54     77.033		0.019114480607055007 | 0.6978644245488199

 R  51 G  31    350     217.58     78.735		0.019114480607055007 | 0.6978644245488199

 R  51 G  32    350     208.94     90.115		0.019114480607055007 | 0.6978644245488199

 R  51 G  33    350      206.6     78.989		0.019114480607055007 | 0.6978644245488199

 R  51 G  34    350     209.42     74.926		0.019114480607055007 | 0.6978644245488199

 R  51 G  35    350     226.66     85.266		0.019114480607055007 | 0.6978644245488199

 R  51 G  36    350     212.94     84.108		0.019114480607055007 | 0.6878644245488199

 R  51 G  37    350     230.76     75.343		0.019114480607055007 | 0.6978644245488199

 R  51 G  38    350     208.76     76.957		0.019114480607055007 | 0.6978644245488199

 R  51 G  39    350     209.48     81.315		0.019114480607055007 | 0.6878644245488199

 R  51 G  40    350      222.2     80.719		0.019114480607055007 | 0.6878644245488199

 R  51 G  41    350     221.02     84.517		0.019114480607055007 | 0.6878644245488199

 R  51 G  42    350      209.7      81.91		0.019114480607055007 | 0.6878644245488199

 R  51 G  43    350      218.9     86.673		0.019114480607055007 | 0.6878644245488199

 R  51 G  44    350      217.1     80.409		0.019114480607055007 | 0.6978644245488199

 R  51 G  45    350      221.5     75.676		0.019114480607055007 | 0.6878644245488199

 R  51 G  46    350      214.6     70.753		0.019114480607055007 | 0.6878644245488199

 R  51 G  47    350     216.78     84.596		0.02911448060705501 | 0.6878644245488199

 R  51 G  48    350     216.14     83.504		0.019114480607055007 | 0.6978644245488199

 R  51 G  49    350     204.72     77.876		0.019114480607055007 | 0.6878644245488199

 R  51 G  50    350      217.2     91.704		0.02911448060705501 | 0.6878644245488199

 R  51 G  51    350     202.26     80.936		0.019114480607055007 | 0.6978644245488199

 R  51 G  52    350      218.7       81.3		0.019114480607055007 | 0.6878644245488199

 R  51 G  53    350     224.82     89.895		0.019114480607055007 | 0.6878644245488199

 R  51 G  54    350      219.7     86.759		0.019114480607055007 | 0.6878644245488199

 R  51 G  55    350      215.6     99.455		0.019114480607055007 | 0.6878644245488199

 R  51 G  56    350      213.9     87.495		0.019114480607055007 | 0.6978644245488199

 R  51 G  57    350     210.64     87.819		0.019114480607055007 | 0.6878644245488199

 R  51 G  58    350      197.5     75.763		0.019114480607055007 | 0.6978644245488199

 R  51 G  59    350     217.02     75.981		0.019114480607055007 | 0.6778644245488199

 R  51 G  60    350      217.2     85.521		0.019114480607055007 | 0.6778644245488199

 R  51 G  61    350      204.9     84.655		0.019114480607055007 | 0.6978644245488199

 R  51 G  62    350      220.4     82.153		0.009114480607055006 | 0.6778644245488199

 R  51 G  63    350      213.5     80.223		0.019114480607055007 | 0.6978644245488199

 R  51 G  64    350     210.74     74.062		0.019114480607055007 | 0.6978644245488199

 R  51 G  65    350      232.3     90.483		0.019114480607055007 | 0.6978644245488199

 R  51 G  66    350      207.5     86.013		0.019114480607055007 | 0.6978644245488199

 R  51 G  67    350     193.54     90.886		0.019114480607055007 | 0.6978644245488199

 R  51 G  68    350     212.22     89.374		0.019114480607055007 | 0.6978644245488199

 R  51 G  69    350     211.92     77.727		0.019114480607055007 | 0.6978644245488199

 R  51 G  70    350     202.56     87.588		0.019114480607055007 | 0.6978644245488199

 R  51 G  71    350     212.88     91.978		0.019114480607055007 | 0.7078644245488199

 R  51 G  72    350     209.48     81.299		0.019114480607055007 | 0.6978644245488199

 R  51 G  73    350     211.38     82.236		0.019114480607055007 | 0.6978644245488199

 R  51 G  74    350     211.52     88.095		0.019114480607055007 | 0.6978644245488199

 R  51 G  75    350     189.78     85.748		0.019114480607055007 | 0.6978644245488199

 R  51 G  76    350     209.28     81.276		0.019114480607055007 | 0.6978644245488199

 R  51 G  77    350     210.22     77.796		0.019114480607055007 | 0.6978644245488199

 R  51 G  78    350     204.74     88.417		0.019114480607055007 | 0.6978644245488199

 R  51 G  79    350     221.22     89.561		0.02911448060705501 | 0.6978644245488199

 R  51 G  80    350      222.5     78.114		0.019114480607055007 | 0.7078644245488199

 R  51 G  81    350     219.06     77.441		0.019114480607055007 | 0.7178644245488199

 R  51 G  82    350      208.0     83.973		0.019114480607055007 | 0.6978644245488199

 R  51 G  83    350     207.04     84.382		0.019114480607055007 | 0.7078644245488199

 R  51 G  84    350      203.5     89.706		0.019114480607055007 | 0.6978644245488199

 R  51 G  85    350     206.36     90.669		0.019114480607055007 | 0.7078644245488199

 R  51 G  86    350     218.66     80.417		0.019114480607055007 | 0.6978644245488199

 R  51 G  87    350      210.6     80.352		0.009114480607055006 | 0.7078644245488199

 R  51 G  88    350     204.46    104.248		0.009114480607055006 | 0.7078644245488199

 R  51 G  89    350      197.5     88.543		0.019114480607055007 | 0.7078644245488199

 R  51 G  90    350      209.1     87.023		0.019114480607055007 | 0.7078644245488199

 R  51 G  91    350     208.44     84.619		0.0 | 0.7078644245488199

 R  51 G  92    350     206.58     95.202		0.019114480607055007 | 0.7078644245488199

 R  51 G  93    350     213.82     82.704		0.019114480607055007 | 0.7078644245488199

 R  51 G  94    350     215.08     77.041		0.019114480607055007 | 0.7078644245488199

 R  51 G  95    350      225.7     73.634		0.0 | 0.7078644245488199

 R  51 G  96    350     213.76      86.08		0.009114480607055006 | 0.7078644245488199

 R  51 G  97    350     208.48     82.662		0.019114480607055007 | 0.7078644245488199

 R  51 G  98    350      209.4     81.861		0.009114480607055006 | 0.7078644245488199

 R  51 G  99    350     210.56     94.013		0.009114480607055006 | 0.7078644245488199

51     0###################### RawFitness
           0          0          350

 R  52 G   0    348     205.04     70.745		0.021002523969367415 | 0.8031230047356566

 R  52 G   1    348      214.9     67.745		0.03431006327664288 | 0.7509735329949019

 R  52 G   2    350      204.8     81.628		0.03431006327664288 | 0.7509735329949019

 R  52 G   3    348     199.54     80.539		0.07001465609158752 | 0.7211072911421599

 R  52 G   4    346     194.34     80.479		0.07001465609158752 | 0.7211072911421599

 R  52 G   5    350     209.86     76.802		0.07001465609158752 | 0.7211072911421599

 R  52 G   6    346      204.7     82.124		0.07001465609158752 | 0.7211072911421599

 R  52 G   7    348     198.78     88.213		0.07001465609158752 | 0.7211072911421599

 R  52 G   8    348     191.02      82.04		0.07001465609158752 | 0.7211072911421599

 R  52 G   9    348      198.9     87.161		0.07001465609158752 | 0.7211072911421599

 R  52 G  10    342     200.86     76.821		0.07001465609158752 | 0.7211072911421599

 R  52 G  11    348      210.1     79.882		0.07001465609158752 | 0.7211072911421599

 R  52 G  12    346     191.86     82.066		0.07001465609158752 | 0.7311072911421599

 R  52 G  13    350     211.54     77.867		0.07001465609158752 | 0.7211072911421599

 R  52 G  14    348      204.0     89.827		0.07001465609158752 | 0.7211072911421599

 R  52 G  15    350     222.94     79.681		0.07001465609158752 | 0.7211072911421599

 R  52 G  16    346     202.94     85.141		0.07001465609158752 | 0.7211072911421599

 R  52 G  17    350      216.6     86.734		0.07001465609158752 | 0.7211072911421599

 R  52 G  18    350      215.1     77.129		0.07001465609158752 | 0.7211072911421599

 R  52 G  19    350     205.32     88.904		0.07001465609158752 | 0.7211072911421599

 R  52 G  20    350     209.78     85.061		0.07001465609158752 | 0.7211072911421599

 R  52 G  21    348      200.4     81.983		0.07001465609158752 | 0.7211072911421599

 R  52 G  22    344      204.1     87.689		0.07001465609158752 | 0.7211072911421599

 R  52 G  23    348      201.1     86.265		0.07001465609158752 | 0.7211072911421599

 R  52 G  24    346     203.76     78.992		0.07001465609158752 | 0.7211072911421599

 R  52 G  25    350     193.64     88.026		0.07001465609158752 | 0.7211072911421599

 R  52 G  26    348     193.86     70.264		0.07001465609158752 | 0.7211072911421599

 R  52 G  27    348      213.8     91.121		0.07001465609158752 | 0.7211072911421599

 R  52 G  28    344     200.02     74.377		0.07001465609158752 | 0.7211072911421599

 R  52 G  29    348      207.3     85.672		0.07001465609158752 | 0.7211072911421599

 R  52 G  30    346     209.18     73.653		0.07001465609158752 | 0.7211072911421599

 R  52 G  31    346     206.36     77.216		0.07001465609158752 | 0.7211072911421599

 R  52 G  32    350     206.88      80.46		0.07001465609158752 | 0.7211072911421599

 R  52 G  33    348     201.38     85.165		0.06001465609158752 | 0.7211072911421599

 R  52 G  34    348      227.4     75.504		0.07001465609158752 | 0.7211072911421599

 R  52 G  35    350     216.88     77.606		0.07001465609158752 | 0.7211072911421599

 R  52 G  36    346     208.06     74.084		0.07001465609158752 | 0.7211072911421599

 R  52 G  37    348     201.04     87.541		0.07001465609158752 | 0.7211072911421599

 R  52 G  38    348     204.32     84.412		0.07001465609158752 | 0.7211072911421599

 R  52 G  39    348      201.9     90.359		0.07001465609158752 | 0.7211072911421599

 R  52 G  40    346     210.52     71.834		0.07001465609158752 | 0.7211072911421599

 R  52 G  41    348     217.86     82.692		0.07001465609158752 | 0.7211072911421599

 R  52 G  42    348     213.54     77.644		0.07001465609158752 | 0.7211072911421599

 R  52 G  43    348     197.04     85.458		0.07001465609158752 | 0.7211072911421599

 R  52 G  44    348     213.04     81.363		0.07001465609158752 | 0.7211072911421599

 R  52 G  45    348     224.54      78.12		0.07001465609158752 | 0.7211072911421599

 R  52 G  46    348     209.04     79.127		0.07001465609158752 | 0.7211072911421599

 R  52 G  47    346     203.46     89.544		0.07001465609158752 | 0.7211072911421599

 R  52 G  48    350      207.3     89.835		0.07001465609158752 | 0.7211072911421599

 R  52 G  49    348     208.78     78.247		0.07001465609158752 | 0.7211072911421599

 R  52 G  50    348     203.62     80.215		0.07001465609158752 | 0.7211072911421599

 R  52 G  51    344     201.38     79.714		0.07001465609158752 | 0.7211072911421599

 R  52 G  52    348      215.4     78.171		0.07001465609158752 | 0.7211072911421599

 R  52 G  53    348     214.78      81.69		0.07001465609158752 | 0.7211072911421599

 R  52 G  54    344     205.32     81.136		0.07001465609158752 | 0.7211072911421599

 R  52 G  55    346     208.12     79.727		0.07001465609158752 | 0.7211072911421599

 R  52 G  56    346      205.2     82.614		0.07001465609158752 | 0.7211072911421599

 R  52 G  57    342     209.62     80.257		0.07001465609158752 | 0.7211072911421599

 R  52 G  58    342      202.2     84.619		0.07001465609158752 | 0.7211072911421599

 R  52 G  59    350     206.86     83.201		0.07001465609158752 | 0.7211072911421599

 R  52 G  60    346     203.38     81.454		0.07001465609158752 | 0.7211072911421599

 R  52 G  61    344      209.5     72.741		0.07001465609158752 | 0.7211072911421599

 R  52 G  62    346      194.7     77.551		0.07001465609158752 | 0.7211072911421599

 R  52 G  63    344      208.6     78.054		0.07001465609158752 | 0.7211072911421599

 R  52 G  64    342     208.94     82.603		0.07001465609158752 | 0.7211072911421599

 R  52 G  65    348      191.0      83.41		0.07001465609158752 | 0.7211072911421599

 R  52 G  66    348     197.02     80.377		0.07001465609158752 | 0.7211072911421599

 R  52 G  67    312      212.6     76.689		0.5454342221007138 | 0.8745554106152474

 R  52 G  68    308     205.72     78.937		0.5454342221007138 | 0.8745554106152474

 R  52 G  69    310     209.52     82.176		0.5354342221007138 | 0.8745554106152474

 R  52 G  70    306      179.5     86.224		0.5354342221007138 | 0.8745554106152474

 R  52 G  71    306      193.9     75.901		0.5454342221007138 | 0.8745554106152474

 R  52 G  72    306     212.66     77.838		0.5454342221007138 | 0.8745554106152474

 R  52 G  73    308     203.94     74.175		0.5354342221007138 | 0.8745554106152474

 R  52 G  74    306      209.0     79.348		0.5454342221007138 | 0.8745554106152474

 R  52 G  75    308     220.84     74.154		0.5454342221007138 | 0.8745554106152474

 R  52 G  76    312     203.86     82.221		0.5454342221007138 | 0.8745554106152474

 R  52 G  77    306     201.76     78.086		0.5454342221007138 | 0.8745554106152474

 R  52 G  78    310      197.3      85.56		0.5454342221007138 | 0.8845554106152475

 R  52 G  79    304     201.12     80.406		0.5454342221007138 | 0.8745554106152474

 R  52 G  80    304     213.92     76.941		0.5454342221007138 | 0.8745554106152474

 R  52 G  81    306      206.9     75.689		0.5454342221007138 | 0.8745554106152474

 R  52 G  82    304     195.44     79.921		0.5454342221007138 | 0.8745554106152474

 R  52 G  83    308     194.78     82.127		0.5454342221007138 | 0.8745554106152474

 R  52 G  84    312      196.0     82.695		0.5554342221007138 | 0.8745554106152474

 R  52 G  85    308     210.12     79.943		0.5454342221007138 | 0.8745554106152474

 R  52 G  86    304     209.42      74.18		0.5454342221007138 | 0.8845554106152475

 R  52 G  87    310     196.58     79.146		0.5454342221007138 | 0.8845554106152475

 R  52 G  88    316     210.34     81.691		0.5454342221007138 | 0.8745554106152474

 R  52 G  89    310     208.06     73.867		0.5554342221007138 | 0.8745554106152474

 R  52 G  90    312     193.58     84.281		0.5554342221007138 | 0.8745554106152474

 R  52 G  91    314     210.08     80.707		0.5454342221007138 | 0.8745554106152474

 R  52 G  92    320      205.0     85.456		0.5454342221007138 | 0.8745554106152474

 R  52 G  93    306      205.6     73.614		0.5554342221007138 | 0.8745554106152474

 R  52 G  94    304     215.56     64.805		0.5454342221007138 | 0.8745554106152474

 R  52 G  95    306     192.54     81.382		0.5454342221007138 | 0.8745554106152474

 R  52 G  96    310      207.4     75.139		0.5454342221007138 | 0.8845554106152475

 R  52 G  97    310     200.54     78.681		0.5454342221007138 | 0.8745554106152474

 R  52 G  98    306     214.46      74.46		0.5454342221007138 | 0.8745554106152474

 R  52 G  99    312     210.16     75.022		0.5454342221007138 | 0.8745554106152474

52     2###################### RawFitness
           0          0          350

 R  53 G   0    348     219.24     63.452		0.04204663116585128 | 0.13520789462302518

 R  53 G   1    342     214.62     64.065		0.04974686182669519 | 0.6007490692326791

 R  53 G   2    346     213.92     67.703		0.07170778424215718 | 0.6178655828800346

 R  53 G   3    350     203.74     71.784		0.04204663116585128 | 0.13520789462302518

 R  53 G   4    346     216.62     66.299		0.04204663116585128 | 0.13520789462302518

 R  53 G   5    324     202.18     72.975		0.22761994868560775 | 0.5543636722281924

 R  53 G   6    334      204.0       72.1		0.22761994868560775 | 0.5543636722281924

 R  53 G   7    334     218.24     73.292		0.22761994868560775 | 0.5543636722281924

 R  53 G   8    318      208.3      66.78		0.38010298729416103 | 0.821937982032873

 R  53 G   9    332     205.16     71.836		0.38010298729416103 | 0.821937982032873

 R  53 G  10    316     213.06     71.734		0.38010298729416103 | 0.821937982032873

 R  53 G  11    322     206.58     71.376		0.38010298729416103 | 0.821937982032873

 R  53 G  12    322     212.16     66.552		0.38010298729416103 | 0.821937982032873

 R  53 G  13    320      204.9      78.18		0.38010298729416103 | 0.821937982032873

 R  53 G  14    328     214.16     78.634		0.38010298729416103 | 0.821937982032873

 R  53 G  15    318     204.56      73.06		0.4353352912382906 | 0.5373447884543954

 R  53 G  16    320     212.86     68.369		0.38010298729416103 | 0.821937982032873

 R  53 G  17    322     207.94     74.922		0.38010298729416103 | 0.821937982032873

 R  53 G  18    332     218.68      74.41		0.38010298729416103 | 0.821937982032873

 R  53 G  19    312     208.76     75.626		0.4458041852515453 | 0.49163142518792025

 R  53 G  20    322     218.76     62.341		0.38010298729416103 | 0.821937982032873

 R  53 G  21    322     209.12     75.089		0.38010298729416103 | 0.821937982032873

 R  53 G  22    324     204.58     77.773		0.4458041852515453 | 0.5016314251879203

 R  53 G  23    324     208.46     71.901		0.38010298729416103 | 0.821937982032873

 R  53 G  24    324      204.8     72.403		0.38010298729416103 | 0.821937982032873

 R  53 G  25    320      191.1     76.916		0.38010298729416103 | 0.821937982032873

 R  53 G  26    326     214.76     80.652		0.38010298729416103 | 0.821937982032873

 R  53 G  27    320     196.52     85.239		0.38010298729416103 | 0.821937982032873

 R  53 G  28    322      209.9     86.344		0.38010298729416103 | 0.821937982032873

 R  53 G  29    326     213.56     78.807		0.38010298729416103 | 0.821937982032873

 R  53 G  30    322     206.22     80.066		0.38010298729416103 | 0.821937982032873

 R  53 G  31    326     200.08     76.699		0.38010298729416103 | 0.821937982032873

 R  53 G  32    326     207.78     84.455		0.38010298729416103 | 0.821937982032873

 R  53 G  33    322     191.62     88.622		0.38010298729416103 | 0.821937982032873

 R  53 G  34    322     192.38     87.939		0.38010298729416103 | 0.821937982032873

 R  53 G  35    324     209.86      79.84		0.38010298729416103 | 0.821937982032873

 R  53 G  36    328     233.98     75.933		0.38010298729416103 | 0.821937982032873

 R  53 G  37    328     209.28     85.596		0.38010298729416103 | 0.821937982032873

 R  53 G  38    326     214.72      82.71		0.38010298729416103 | 0.821937982032873

 R  53 G  39    320     198.86     82.998		0.38010298729416103 | 0.821937982032873

 R  53 G  40    328     207.84     81.229		0.38010298729416103 | 0.821937982032873

 R  53 G  41    324      205.9     75.452		0.38010298729416103 | 0.821937982032873

 R  53 G  42    324     202.56     84.554		0.370102987294161 | 0.821937982032873

 R  53 G  43    326     212.08     78.705		0.38010298729416103 | 0.821937982032873

 R  53 G  44    322     205.46     80.918		0.38010298729416103 | 0.821937982032873

 R  53 G  45    322     208.44     78.294		0.38010298729416103 | 0.821937982032873

 R  53 G  46    320     210.12     71.924		0.38010298729416103 | 0.821937982032873

 R  53 G  47    322     196.16      89.41		0.38010298729416103 | 0.821937982032873

 R  53 G  48    324      205.5      86.66		0.39010298729416104 | 0.821937982032873

 R  53 G  49    318     216.44     89.774		0.38010298729416103 | 0.821937982032873

 R  53 G  50    330     211.76     81.276		0.38010298729416103 | 0.821937982032873

 R  53 G  51    322     199.26     79.732		0.38010298729416103 | 0.821937982032873

 R  53 G  52    326     200.38     82.157		0.370102987294161 | 0.821937982032873

 R  53 G  53    326      203.7     83.527		0.38010298729416103 | 0.821937982032873

 R  53 G  54    320     192.62     77.764		0.38010298729416103 | 0.821937982032873

 R  53 G  55    332     200.88     80.459		0.38010298729416103 | 0.821937982032873

 R  53 G  56    322      213.9       87.7		0.38010298729416103 | 0.821937982032873

 R  53 G  57    324     201.28     80.543		0.39010298729416104 | 0.821937982032873

 R  53 G  58    324     193.26     78.669		0.38010298729416103 | 0.821937982032873

 R  53 G  59    322     197.94     81.653		0.38010298729416103 | 0.821937982032873

 R  53 G  60    326     217.82     81.781		0.38010298729416103 | 0.8319379820328731

 R  53 G  61    318     196.52     74.343		0.39010298729416104 | 0.821937982032873

 R  53 G  62    322     201.78     82.682		0.38010298729416103 | 0.811937982032873

 R  53 G  63    320     198.76     81.857		0.39010298729416104 | 0.821937982032873

 R  53 G  64    318     199.92     83.916		0.39010298729416104 | 0.821937982032873

 R  53 G  65    322      215.9     68.174		0.39010298729416104 | 0.821937982032873

 R  53 G  66    320     201.38     87.009		0.39010298729416104 | 0.821937982032873

 R  53 G  67    322      201.7     73.109		0.38010298729416103 | 0.811937982032873

 R  53 G  68    318     202.74     83.684		0.38010298729416103 | 0.8419379820328731

 R  53 G  69    322     201.86     81.522		0.39010298729416104 | 0.821937982032873

 R  53 G  70    320     208.56     75.228		0.39010298729416104 | 0.821937982032873

 R  53 G  71    322     214.44     83.378		0.39010298729416104 | 0.821937982032873

 R  53 G  72    328     207.86     80.163		0.39010298729416104 | 0.821937982032873

 R  53 G  73    328     214.14      78.07		0.39010298729416104 | 0.821937982032873

 R  53 G  74    326     188.28     84.022		0.39010298729416104 | 0.811937982032873

 R  53 G  75    332     202.76     84.939		0.39010298729416104 | 0.821937982032873

 R  53 G  76    318     201.04     82.938		0.39010298729416104 | 0.821937982032873

 R  53 G  77    322      199.4     82.237		0.39010298729416104 | 0.821937982032873

 R  53 G  78    322     219.26     79.941		0.39010298729416104 | 0.821937982032873

 R  53 G  79    320      193.2     75.614		0.39010298729416104 | 0.811937982032873

 R  53 G  80    324     202.38     89.183		0.39010298729416104 | 0.811937982032873

 R  53 G  81    322     208.36     74.793		0.39010298729416104 | 0.811937982032873

 R  53 G  82    318     195.36     73.323		0.39010298729416104 | 0.811937982032873

 R  53 G  83    320     200.24     85.888		0.39010298729416104 | 0.8319379820328731

 R  53 G  84    332      214.3      77.35		0.39010298729416104 | 0.821937982032873

 R  53 G  85    316     202.38     78.157		0.39010298729416104 | 0.821937982032873

 R  53 G  86    320     193.34     76.158		0.39010298729416104 | 0.821937982032873

 R  53 G  87    324     206.86     80.655		0.39010298729416104 | 0.821937982032873

 R  53 G  88    328     211.12     75.833		0.39010298729416104 | 0.821937982032873

 R  53 G  89    328     203.58     84.456		0.39010298729416104 | 0.821937982032873

 R  53 G  90    324      211.4     77.286		0.39010298729416104 | 0.821937982032873

 R  53 G  91    320     205.72     90.795		0.39010298729416104 | 0.821937982032873

