Experiment ID                :  IteratedPrisonersDilemma
Problem Type                 :  IPD
Data Input File Name         :  indata.IPD.txt
Number of Runs               :  100
Generations per Run          :  100
Population Size              :  100
Selection Method             :  2
Fitness Scaling Type         :  0
Min or Max Fitness           :  max
Crossover Type               :  5
Crossover Rate               :  1.0
Mutation Type                :  1
Mutation Rate                :  0.1
Random Number Seed           :  75982
Number of Genes/Points       :  2
Size of Genes                :  1


 R   1 G   0    348      205.0     73.314		0.10070556186895041 | 0.06107305562731147

 R   9 G  34    330     218.04     59.739		0.3265851022306878 | 0.6442883270101247

 R   9 G  35    336     199.44     68.322		0.35658510223068784 | 0.6342883270101247

 R   9 G  36    324     206.46     67.855		0.3165851022306878 | 0.6342883270101247

 R   9 G  37    330     210.22     72.712		0.34658510223068784 | 0.6342883270101247

 R   9 G  38    326     207.32     67.271		0.3365851022306878 | 0.6242883270101247

 R   9 G  39    326     208.06     69.329		0.3165851022306878 | 0.6342883270101247

 R   9 G  40    326      207.8      70.94		0.35658510223068784 | 0.6342883270101247

 R   9 G  41    318      200.5     65.734		0.34658510223068784 | 0.6342883270101247

 R   9 G  42    334      207.5     63.823		0.3265851022306878 | 0.6342883270101247

 R   9 G  43    320     208.88      74.75		0.35658510223068784 | 0.6442883270101247

 R   9 G  44    326      208.3      70.37		0.35658510223068784 | 0.6342883270101247

 R   9 G  45    318     195.98     73.975		0.3365851022306878 | 0.6242883270101247

 R   9 G  46    324     205.28     70.167		0.34658510223068784 | 0.6142883270101247

 R   9 G  47    326     216.16     71.519		0.34658510223068784 | 0.6142883270101247

 R   9 G  48    326     213.18     63.554		0.3365851022306878 | 0.6242883270101247

 R   9 G  49    310     214.78     69.249		0.34658510223068784 | 0.6042883270101247

 R   9 G  50    306     205.88     67.713		0.34658510223068784 | 0.6042883270101247

 R   9 G  51    294     195.78     68.098		0.6939266447088985 | 0.4925307726327305

 R   9 G  52    294     212.04     67.732		0.6939266447088985 | 0.5225307726327305

 R   9 G  53    292     205.22     66.527		0.6939266447088985 | 0.5125307726327305

 R   9 G  54    288      197.7     67.509		0.6839266447088985 | 0.4925307726327305

 R   9 G  55    292     210.34     68.308		0.6839266447088985 | 0.4925307726327305

 R   9 G  56    300     218.66     62.625		0.6939266447088985 | 0.4825307726327305

 R   9 G  57    294     203.16     62.287		0.6839266447088985 | 0.4925307726327305

 R   9 G  58    296     193.58     70.584		0.6939266447088985 | 0.5025307726327305

 R   9 G  59    296     207.48     62.671		0.6839266447088985 | 0.4925307726327305

 R   9 G  60    288     193.46     71.491		0.6839266447088985 | 0.5025307726327305

 R   9 G  61    292     208.52      58.02		0.6939266447088985 | 0.5025307726327305

 R   9 G  62    294     224.12     52.305		0.6839266447088985 | 0.4825307726327305

 R   9 G  63    302     213.82      62.14		0.6939266447088985 | 0.5025307726327305

 R   9 G  64    294     207.28     68.543		0.6939266447088985 | 0.4925307726327305

 R   9 G  65    308     219.32     60.312		0.7139266447088986 | 0.5025307726327305

 R   9 G  66    292     208.96     66.735		0.6839266447088985 | 0.4925307726327305

 R   9 G  67    298     214.58     61.033		0.6939266447088985 | 0.4925307726327305

 R   9 G  68    290     219.32     52.917		0.6939266447088985 | 0.4925307726327305

 R   9 G  69    290     197.38     65.892		0.6839266447088985 | 0.4925307726327305

 R   9 G  70    292     202.78     66.844		0.6939266447088985 | 0.4925307726327305

 R   9 G  71    288     215.92     61.882		0.7139266447088986 | 0.4825307726327305

 R   9 G  72    296     218.44     58.923		0.7139266447088986 | 0.5025307726327305

 R   9 G  73    288     215.16     61.781		0.6939266447088985 | 0.4825307726327305

 R   9 G  74    294     216.84     63.668		0.6839266447088985 | 0.5025307726327305

 R   9 G  75    300     207.26     63.514		0.6839266447088985 | 0.4925307726327305

 R   9 G  76    292     210.42      59.91		0.7039266447088985 | 0.5025307726327305

 R   9 G  77    292     209.32     65.316		0.6939266447088985 | 0.5025307726327305

 R   9 G  78    290     193.46     66.221		0.7039266447088985 | 0.5125307726327305

 R   9 G  79    294     207.12     63.486		0.7139266447088986 | 0.5025307726327305

 R   9 G  80    294     210.58     61.406		0.6939266447088985 | 0.4925307726327305

 R   9 G  81    290     213.38     65.637		0.6939266447088985 | 0.4925307726327305

 R   9 G  82    294      212.0     64.956		0.6839266447088985 | 0.4925307726327305

 R   9 G  83    292      212.4     61.461		0.7039266447088985 | 0.5025307726327305

 R   9 G  84    294      215.0     63.308		0.6939266447088985 | 0.4925307726327305

 R   9 G  85    290     212.74     65.781		0.7139266447088986 | 0.4925307726327305

 R   9 G  86    288     215.42     62.078		0.7139266447088986 | 0.4925307726327305

 R   9 G  87    298     214.68     62.323		0.6839266447088985 | 0.5025307726327305

 R   9 G  88    296     209.28     67.835		0.6839266447088985 | 0.5025307726327305

 R   9 G  89    296     201.14     63.996		0.6939266447088985 | 0.5025307726327305

 R   9 G  90    300     217.48     65.819		0.7039266447088985 | 0.4925307726327305

 R   9 G  91    294     199.64     65.811		0.7039266447088985 | 0.4925307726327305

 R   9 G  92    292     204.18     70.094		0.6839266447088985 | 0.5125307726327305

 R   9 G  93    294      206.8     64.885		0.6739266447088985 | 0.4925307726327305

 R   9 G  94    288     208.04     65.168		0.7139266447088986 | 0.4925307726327305

 R   9 G  95    292     205.38     60.813		0.6939266447088985 | 0.4925307726327305

 R   9 G  96    294      199.6     65.962		0.7139266447088986 | 0.4925307726327305

 R   9 G  97    288     203.98     65.548		0.7039266447088985 | 0.4925307726327305

 R   9 G  98    290     216.44     61.627		0.7039266447088985 | 0.47253077263273047

 R   9 G  99    298      206.8     63.356		0.7139266447088986 | 0.4925307726327305

9      1###################### RawFitness
           0          0          348

 R  10 G   0    348     217.16     71.933		0.057004638104211525 | 0.8489502928302641

 R  10 G   1    346     210.02     72.122		0.07609214790436726 | 0.15229956043372772

 R  10 G   2    348     218.44     70.229		0.014317977939746976 | 0.5971628574499338

 R  10 G   3    350     209.82      65.26		0.004317977939746975 | 0.5971628574499338

 R  10 G   4    350      215.2     70.832		0.004317977939746975 | 0.5971628574499338

 R  10 G   5    348     204.74     64.037		0.014317977939746976 | 0.5971628574499338

 R  10 G   6    308     199.86     60.076		0.5189430963524815 | 0.2957784231991677

 R  10 G   7    350     204.46     61.531		0.004317977939746975 | 0.5971628574499338

 R  10 G   8    304     216.32     56.301		0.5189430963524815 | 0.2957784231991677

 R  10 G   9    292     206.16     58.212		0.6332796449098252 | 0.5818130811584507

 R  10 G  10    298     208.02     57.576		0.6332796449098252 | 0.5718130811584506

 R  10 G  11    298     212.28     64.475		0.6432796449098253 | 0.5718130811584506

 R  10 G  12    292     205.48     55.121		0.6332796449098252 | 0.5618130811584506

 R  10 G  13    306     210.56     54.668		0.6332796449098252 | 0.5818130811584507

 R  10 G  14    290     209.72     60.145		0.6232796449098252 | 0.5718130811584506

 R  10 G  15    296     207.96     59.868		0.6432796449098253 | 0.5618130811584506

 R  10 G  16    294     213.26     53.275		0.6232796449098252 | 0.5718130811584506

 R  10 G  17    294     207.96     53.748		0.6232796449098252 | 0.5718130811584506

 R  10 G  18    298     214.92     54.301		0.6132796449098252 | 0.5718130811584506

 R  10 G  19    286     221.42     50.787		0.6332796449098252 | 0.5718130811584506

 R  10 G  20    298     209.72     55.937		0.6232796449098252 | 0.5718130811584506

 R  10 G  21    288     205.68       58.1		0.6132796449098252 | 0.5718130811584506

 R  10 G  22    294     215.64     55.807		0.6132796449098252 | 0.5718130811584506

 R  10 G  23    298     203.46     65.343		0.6132796449098252 | 0.5718130811584506

 R  10 G  24    294      218.0     54.715		0.6432796449098253 | 0.5718130811584506

 R  10 G  25    296     223.78     52.356		0.6232796449098252 | 0.5718130811584506

 R  10 G  26    296     214.66     61.462		0.6432796449098253 | 0.5718130811584506

 R  10 G  27    296     205.72     62.624		0.6432796449098253 | 0.5718130811584506

 R  10 G  28    296     205.46     61.955		0.6232796449098252 | 0.5718130811584506

 R  10 G  29    288      209.7     58.362		0.6232796449098252 | 0.5718130811584506

 R  10 G  30    300     208.24     60.167		0.6232796449098252 | 0.5718130811584506

 R  10 G  31    296     214.16     68.117		0.6232796449098252 | 0.5718130811584506

 R  10 G  32    290     207.16     63.816		0.6132796449098252 | 0.5718130811584506

 R  10 G  33    296     198.78     66.687		0.6332796449098252 | 0.5818130811584507

 R  10 G  34    294      202.7     63.556		0.6332796449098252 | 0.5818130811584507

 R  10 G  35    296      213.9     57.921		0.6132796449098252 | 0.5718130811584506

 R  10 G  36    286     209.32     57.156		0.6332796449098252 | 0.5818130811584507

 R  10 G  37    294     210.86      55.21		0.6232796449098252 | 0.5818130811584507

 R  10 G  38    292     204.82     60.586		0.6232796449098252 | 0.5718130811584506

 R  10 G  39    294     220.96       50.7		0.6332796449098252 | 0.5718130811584506

 R  10 G  40    280     206.34     57.497		0.8024030240269073 | 0.2952928421664982

 R  10 G  41    292      216.7      55.31		0.6332796449098252 | 0.5718130811584506

 R  10 G  42    286      207.9     60.836		0.6332796449098252 | 0.5718130811584506

 R  10 G  43    292     215.36     55.921		0.6332796449098252 | 0.5718130811584506

 R  10 G  44    296      209.1     63.178		0.6332796449098252 | 0.5718130811584506

 R  10 G  45    286      206.5     60.541		0.6332796449098252 | 0.5718130811584506

 R  10 G  46    290     213.24     54.991		0.6332796449098252 | 0.5718130811584506

 R  10 G  47    298      210.9     62.264		0.6332796449098252 | 0.5718130811584506

 R  10 G  48    296     203.48     56.601		0.6232796449098252 | 0.5718130811584506

 R  10 G  49    292     208.86     57.167		0.6332796449098252 | 0.5718130811584506

 R  10 G  50    292     218.44     55.578		0.6332796449098252 | 0.5718130811584506

 R  10 G  51    292     208.36     61.149		0.6332796449098252 | 0.5718130811584506

 R  10 G  52    290      216.3     54.047		0.6332796449098252 | 0.5718130811584506

 R  10 G  53    284     219.84     52.943		0.6332796449098252 | 0.5818130811584507

 R  10 G  54    284      219.6     48.453		0.8124030240269073 | 0.3052928421664982

 R  10 G  55    282     210.68     56.694		0.8124030240269073 | 0.3052928421664982

 R  10 G  56    276     210.44     55.497		0.8224030240269073 | 0.3152928421664982

 R  10 G  57    280     208.88     53.404		0.7824030240269073 | 0.2952928421664982

 R  10 G  58    280     213.44      54.25		0.7824030240269073 | 0.2952928421664982

 R  10 G  59    282     209.58     55.447		0.7824030240269073 | 0.2952928421664982

 R  10 G  60    276     213.36     54.018		0.8124030240269073 | 0.3152928421664982

 R  10 G  61    286     205.64     56.503		0.8024030240269073 | 0.3052928421664982

 R  10 G  62    282      217.2     55.592		0.7824030240269073 | 0.3052928421664982

 R  10 G  63    282     212.52     54.237		0.7824030240269073 | 0.2852928421664982

 R  10 G  64    282     196.78      52.51		0.7824030240269073 | 0.2852928421664982

 R  10 G  65    282      213.2     55.698		0.7824030240269073 | 0.2852928421664982

 R  10 G  66    288     214.36     54.397		0.7824030240269073 | 0.3052928421664982

 R  10 G  67    280      215.0     57.201		0.7824030240269073 | 0.3052928421664982

 R  10 G  68    280     211.16     53.385		0.7824030240269073 | 0.3052928421664982

 R  10 G  69    278      214.7     57.971		0.7724030240269073 | 0.32529284216649823

 R  10 G  70    282     210.18     59.911		0.8324030240269074 | 0.3052928421664982

 R  10 G  71    278     215.06     53.811		0.7724030240269073 | 0.3052928421664982

 R  10 G  72    282     214.38     50.583		0.7724030240269073 | 0.3152928421664982

 R  10 G  73    282     215.84     52.882		0.7724030240269073 | 0.32529284216649823

 R  10 G  74    282     207.46     60.269		0.7724030240269073 | 0.32529284216649823

 R  10 G  75    282      205.6     54.467		0.7724030240269073 | 0.32529284216649823

 R  10 G  76    284      209.8     58.256		0.7824030240269073 | 0.2952928421664982

 R  10 G  77    282     216.32     54.694		0.7824030240269073 | 0.32529284216649823

 R  10 G  78    282     216.22      56.25		0.7624030240269073 | 0.32529284216649823

 R  10 G  79    284     218.52     51.737		0.7824030240269073 | 0.32529284216649823

 R  10 G  80    276     204.44     52.104		0.7624030240269073 | 0.3152928421664982

 R  10 G  81    282     209.26       57.2		0.7624030240269073 | 0.3152928421664982

 R  10 G  82    284     210.78     61.219		0.7824030240269073 | 0.32529284216649823

 R  10 G  83    282     210.64     57.048		0.7624030240269073 | 0.3152928421664982

 R  10 G  84    284     207.62     56.579		0.7724030240269073 | 0.3152928421664982

 R  10 G  85    284      219.2     50.494		0.7724030240269073 | 0.3152928421664982

 R  10 G  86    288     203.52     55.979		0.7624030240269073 | 0.3052928421664982

 R  10 G  87    278     211.32     55.258		0.7624030240269073 | 0.3052928421664982

 R  10 G  88    278     224.78     48.112		0.7824030240269073 | 0.3152928421664982

 R  10 G  89    282     203.16     56.724		0.7724030240269073 | 0.3052928421664982

 R  10 G  90    282     223.32     48.801		0.7524030240269073 | 0.3152928421664982

 R  10 G  91    284      215.8     56.625		0.7824030240269073 | 0.3152928421664982

 R  10 G  92    278     210.52     54.485		0.7824030240269073 | 0.32529284216649823

 R  10 G  93    276     208.66     49.744		0.8324030240269074 | 0.3052928421664982

 R  10 G  94    288     214.24     55.736		0.7824030240269073 | 0.34529284216649825

 R  10 G  95    282     217.36     51.669		0.7924030240269073 | 0.3152928421664982

 R  10 G  96    278     202.54     60.236		0.7924030240269073 | 0.3052928421664982

 R  10 G  97    284     207.34     55.931		0.7924030240269073 | 0.3152928421664982

 R  10 G  98    280     215.02     59.326		0.7724030240269073 | 0.3152928421664982

 R  10 G  99    286      212.3     50.647		0.7724030240269073 | 0.3152928421664982

10     3###################### RawFitness
           0          0          350

 R  11 G   0    330     209.82     63.872		0.18922835200261767 | 0.9047411953825192

 R  11 G   1    348     203.58     71.411		0.006720493217961865 | 0.7418543086270761

 R  11 G   2    344     195.52     75.535		0.07844274208549329 | 0.1986456783695425

 R  11 G   3    330     195.04     74.014		0.25586613617238463 | 0.8643944117478345

 R  11 G   4    344      221.7     74.443		0.1932425351851692 | 0.6508256527762828

 R  11 G   5    336     218.38     71.488		0.1932425351851692 | 0.6508256527762828

 R  11 G   6    338     213.88     78.553		0.1832425351851692 | 0.6508256527762828

 R  11 G   7    336     212.04     72.149		0.1932425351851692 | 0.6508256527762828

 R  11 G   8    336     195.66     73.559		0.1832425351851692 | 0.6508256527762828

 R  11 G   9    332     198.36     76.881		0.1832425351851692 | 0.6508256527762828

 R  11 G  10    336     203.66     82.681		0.1732425351851692 | 0.6408256527762828

 R  11 G  11    336     215.04     77.293		0.24586613617238462 | 0.8743944117478345

 R  11 G  12    338      203.1     78.757		0.16324253518516918 | 0.6408256527762828

 R  11 G  13    340     201.26     82.799		0.1732425351851692 | 0.6408256527762828

 R  11 G  14    344     217.88     79.014		0.1732425351851692 | 0.6408256527762828

 R  11 G  15    340     211.54     82.319		0.1732425351851692 | 0.6408256527762828

 R  11 G  16    342     216.76     71.609		0.16324253518516918 | 0.6508256527762828

 R  11 G  17    342     222.72     78.799		0.1732425351851692 | 0.6508256527762828

 R  11 G  18    350     208.08     81.484		0.1732425351851692 | 0.6508256527762828

 R  11 G  19    338     211.22      72.21		0.1832425351851692 | 0.6508256527762828

 R  11 G  20    338      200.3     76.345		0.16324253518516918 | 0.6508256527762828

 R  11 G  21    340     199.98     79.329		0.1832425351851692 | 0.6508256527762828

 R  11 G  22    344     209.56     75.415		0.16324253518516918 | 0.6508256527762828

 R  11 G  23    340     209.58     69.886		0.1832425351851692 | 0.6508256527762828

 R  11 G  24    344     209.92     77.162		0.1732425351851692 | 0.6508256527762828

 R  11 G  25    336      204.0     74.343		0.16324253518516918 | 0.6508256527762828

 R  11 G  26    334     200.82      69.18		0.1832425351851692 | 0.6508256527762828

 R  11 G  27    336     202.86     73.122		0.16324253518516918 | 0.6508256527762828

 R  11 G  28    254     194.14     74.986		0.9803082037765101 | 0.7787359629077204

 R  11 G  29    334     196.84     72.786		0.16324253518516918 | 0.6508256527762828

 R  11 G  30    336      205.6     64.807		0.16324253518516918 | 0.6508256527762828

 R  11 G  31    324     208.42     68.074		0.16324253518516918 | 0.6408256527762828

 R  11 G  32    338     211.06     61.682		0.16324253518516918 | 0.6408256527762828

 R  11 G  33    340     198.28     74.884		0.15324253518516917 | 0.6408256527762828

 R  11 G  34    338     203.98     69.801		0.16324253518516918 | 0.6408256527762828

 R  11 G  35    336     195.88     74.762		0.1732425351851692 | 0.6608256527762828

 R  11 G  36    340     206.68     78.338		0.15324253518516917 | 0.6408256527762828

 R  11 G  37    344     211.76     83.088		0.1732425351851692 | 0.6608256527762828

 R  11 G  38    344     201.64      79.14		0.1732425351851692 | 0.6608256527762828

 R  11 G  39    342     209.14     70.992		0.1732425351851692 | 0.6608256527762828

 R  11 G  40    342     209.68     77.365		0.1732425351851692 | 0.6608256527762828

 R  11 G  41    340     194.58     69.692		0.1732425351851692 | 0.6608256527762828

 R  11 G  42    346     209.86     67.778		0.1832425351851692 | 0.6608256527762828

 R  11 G  43    340     194.42     88.475		0.1732425351851692 | 0.6608256527762828

 R  11 G  44    340     212.12     74.766		0.1732425351851692 | 0.6608256527762828

 R  11 G  45    338     201.84     73.585		0.16324253518516918 | 0.6608256527762828

 R  11 G  46    344     203.42     87.965		0.1732425351851692 | 0.6708256527762828

 R  11 G  47    338      196.3     80.582		0.1832425351851692 | 0.6608256527762828

 R  11 G  48    340     196.98      75.09		0.1732425351851692 | 0.6608256527762828

 R  11 G  49    340     211.16     71.307		0.1732425351851692 | 0.6608256527762828

 R  11 G  50    334     199.32     73.434		0.16324253518516918 | 0.6608256527762828

 R  11 G  51    340     212.74     77.059		0.1732425351851692 | 0.6508256527762828

 R  11 G  52    344     205.62     74.079		0.1732425351851692 | 0.6608256527762828

 R  11 G  53    344     208.92     65.477		0.1832425351851692 | 0.6608256527762828

 R  11 G  54    340     200.26     70.897		0.1732425351851692 | 0.6708256527762828

 R  11 G  55    342     200.58     81.679		0.16324253518516918 | 0.6608256527762828

 R  11 G  56    338     206.82     62.366		0.15324253518516917 | 0.6608256527762828

 R  11 G  57    256     192.82      71.93		0.97 | 0.7387359629077204

 R  11 G  58    254     209.76     66.963		0.97 | 0.7387359629077204

 R  11 G  59    254     197.54     70.335		0.98 | 0.7787359629077204

 R  11 G  60    256     213.12      64.46		0.98 | 0.7687359629077204

 R  11 G  61    258     194.74     72.674		0.97 | 0.7487359629077204

 R  11 G  62    260     204.44     68.253		0.97 | 0.7687359629077204

 R  11 G  63    258     203.78     68.463		0.97 | 0.7787359629077204

 R  11 G  64    258     207.94     65.268		0.98 | 0.7787359629077204

 R  11 G  65    256     191.76     74.197		0.98 | 0.7687359629077204

 R  11 G  66    256      199.9     68.996		0.98 | 0.7787359629077204

 R  11 G  67    254     197.38     70.157		0.98 | 0.7787359629077204

 R  11 G  68    256     190.82     77.112		0.98 | 0.7787359629077204

 R  11 G  69    256     199.62     69.316		0.98 | 0.7687359629077204

 R  11 G  70    260     196.08     73.756		0.97 | 0.7487359629077204

 R  11 G  71    256     192.74     72.235		0.98 | 0.7787359629077204

 R  11 G  72    256     199.26      74.38		0.97 | 0.7487359629077204

 R  11 G  73    258      197.2     73.709		0.98 | 0.7887359629077204

 R  11 G  74    256     183.34     76.371		0.98 | 0.7887359629077204

 R  11 G  75    256     194.08     75.388		0.98 | 0.7787359629077204

 R  11 G  76    256     200.98     72.598		0.98 | 0.7887359629077204

 R  11 G  77    256     193.42       76.9		0.97 | 0.7487359629077204

 R  11 G  78    256     205.58     70.872		0.99 | 0.7787359629077204

 R  11 G  79    258      198.6     69.976		0.96 | 0.7587359629077204

 R  11 G  80    256     201.18     68.576		0.97 | 0.7487359629077204

 R  11 G  81    256     200.12     69.352		0.98 | 0.7687359629077204

 R  11 G  82    262     198.56     75.073		0.98 | 0.7387359629077204

 R  11 G  83    258     209.16     66.013		0.96 | 0.7487359629077204

 R  11 G  84    258     196.64     71.591		0.98 | 0.7487359629077204

 R  11 G  85    258     187.42     75.451		0.97 | 0.7487359629077204

 R  11 G  86    256     199.38      70.31		0.98 | 0.7587359629077204

 R  11 G  87    256     201.94     71.012		0.98 | 0.7387359629077204

 R  11 G  88    256     193.98     69.718		0.98 | 0.7487359629077204

 R  11 G  89    258     188.34     72.863		0.96 | 0.7587359629077204

 R  11 G  90    258      212.9     66.624		0.96 | 0.7487359629077204

 R  11 G  91    258      202.6     68.909		0.96 | 0.7487359629077204

 R  11 G  92    260     196.14     73.254		0.97 | 0.7587359629077204

 R  11 G  93    260     201.26     67.532		0.95 | 0.7587359629077204

 R  11 G  94    258     206.02     68.388		0.96 | 0.7587359629077204

 R  11 G  95    264     196.64     72.439		0.95 | 0.7787359629077204

 R  11 G  96    258     192.14     70.688		0.97 | 0.7187359629077203

 R  11 G  97    258      187.2     76.393		0.94 | 0.7687359629077204

 R  11 G  98    260     203.02     65.126		0.96 | 0.7387359629077204

 R  11 G  99    266     190.42     73.815		0.94 | 0.7687359629077204

11    18       0.98########### RawFitness
           0          0          350

 R  12 G   0    344     214.68     71.089		0.0674198257871429 | 0.8767630403443123

 R  12 G   1    348      202.7     75.641		0.0535336651078373 | 0.5123844453785986

 R  12 G   2    344     206.88     67.058		0.15339313289541934 | 0.07244521121494661

 R  12 G   3    348     196.72     74.313		0.0535336651078373 | 0.5123844453785986

 R  12 G   4    348      221.0     75.004		0.0535336651078373 | 0.5023844453785986

 R  12 G   5    346     197.44     84.442		0.0535336651078373 | 0.5123844453785986

 R  12 G   6    348     206.42     70.743		0.0335336651078373 | 0.5123844453785986

 R  12 G   7    348      206.8     79.172		0.0335336651078373 | 0.5123844453785986

 R  12 G   8    348     197.24     74.815		0.13535451506638152 | 0.6381221442889441

 R  12 G   9    340     185.94      79.35		0.13535451506638152 | 0.6381221442889441

 R  12 G  10    342      208.6     69.264		0.13535451506638152 | 0.6381221442889441

 R  12 G  11    346     221.92     69.326		0.14535451506638153 | 0.6381221442889441

 R  12 G  12    346     206.58     81.653		0.13535451506638152 | 0.6381221442889441

 R  12 G  13    346     218.62     80.766		0.13535451506638152 | 0.6381221442889441

 R  12 G  14    342     201.44     72.951		0.15535451506638154 | 0.6481221442889441

 R  12 G  15    344     190.66     82.378		0.13535451506638152 | 0.6281221442889441

 R  12 G  16    340     201.28     75.091		0.13535451506638152 | 0.6381221442889441

 R  12 G  17    344     213.02      74.74		0.13535451506638152 | 0.6381221442889441

 R  12 G  18    342     206.02      70.82		0.15535451506638154 | 0.6381221442889441

 R  12 G  19    344      198.2      79.28		0.13535451506638152 | 0.6481221442889441

 R  12 G  20    344     213.04     84.649		0.13535451506638152 | 0.6481221442889441

 R  12 G  21    344     211.04     76.836		0.14535451506638153 | 0.6381221442889441

 R  12 G  22    342     202.62     73.582		0.14535451506638153 | 0.6481221442889441

 R  12 G  23    346     214.42     78.932		0.13535451506638152 | 0.6481221442889441

 R  12 G  24    334      186.8     76.599		0.14535451506638153 | 0.6481221442889441

 R  12 G  25    338      204.2     84.221		0.13535451506638152 | 0.6481221442889441

 R  12 G  26    346     192.58     83.493		0.13535451506638152 | 0.6581221442889441

 R  12 G  27    338     203.68     78.169		0.14535451506638153 | 0.6481221442889441

 R  12 G  28    344     221.94      79.68		0.14535451506638153 | 0.6581221442889441

 R  12 G  29    344     210.92     76.954		0.14535451506638153 | 0.6581221442889441

 R  12 G  30    340     220.66     79.586		0.14535451506638153 | 0.6481221442889441

 R  12 G  31    340     210.66     74.748		0.14535451506638153 | 0.6581221442889441

 R  12 G  32    342      203.6     78.472		0.14535451506638153 | 0.6481221442889441

 R  12 G  33    344     217.62     72.763		0.13535451506638152 | 0.6381221442889441

 R  12 G  34    342     222.34      76.15		0.14535451506638153 | 0.6281221442889441

 R  12 G  35    344     209.32     80.454		0.13535451506638152 | 0.6481221442889441

 R  12 G  36    344     207.08     70.008		0.14535451506638153 | 0.6581221442889441

 R  12 G  37    344     213.96     76.401		0.13535451506638152 | 0.6581221442889441

 R  12 G  38    342     202.26     73.402		0.14535451506638153 | 0.6581221442889441

 R  12 G  39    338     205.22     74.064		0.13535451506638152 | 0.6481221442889441

 R  12 G  40    344      214.0     78.611		0.14535451506638153 | 0.6481221442889441

 R  12 G  41    342      207.7     77.891		0.13535451506638152 | 0.6581221442889441

 R  12 G  42    346     208.12     86.318		0.13535451506638152 | 0.6581221442889441

 R  12 G  43    344      193.9     83.659		0.14535451506638153 | 0.6481221442889441

 R  12 G  44    342     199.54     79.639		0.14535451506638153 | 0.6481221442889441

 R  12 G  45    338      199.3     66.293		0.13535451506638152 | 0.6481221442889441

 R  12 G  46    342     219.82     76.422		0.13535451506638152 | 0.6481221442889441

 R  12 G  47    342     221.16     65.512		0.14535451506638153 | 0.6481221442889441

 R  12 G  48    340     207.72     69.848		0.14535451506638153 | 0.6481221442889441

 R  12 G  49    338     197.32     71.305		0.1253545150663815 | 0.6481221442889441

 R  12 G  50    342     213.14     62.835		0.13535451506638152 | 0.6381221442889441

 R  12 G  51    344     216.84     71.557		0.1253545150663815 | 0.6481221442889441

 R  12 G  52    344      192.3     75.024		0.11535451506638152 | 0.6481221442889441

 R  12 G  53    346     202.94     77.709		0.11535451506638152 | 0.6481221442889441

 R  12 G  54    346     202.62     69.489		0.11535451506638152 | 0.6481221442889441

 R  12 G  55    348     210.24     64.082		0.1253545150663815 | 0.6381221442889441

 R  12 G  56    344     197.52     79.693		0.1253545150663815 | 0.6381221442889441

 R  12 G  57    340     202.26     66.359		0.14535451506638153 | 0.6481221442889441

 R  12 G  58    346      203.0     70.079		0.1253545150663815 | 0.6481221442889441

 R  12 G  59    340      200.1     68.673		0.1253545150663815 | 0.6481221442889441

 R  12 G  60    348     213.86     63.527		0.1253545150663815 | 0.6381221442889441

 R  12 G  61    348      205.4     79.069		0.10535451506638152 | 0.6381221442889441

 R  12 G  62    346     217.94     78.227		0.11535451506638152 | 0.6381221442889441

 R  12 G  63    348     225.92     65.756		0.1253545150663815 | 0.6481221442889441

 R  12 G  64    338     216.04     68.498		0.10535451506638152 | 0.6381221442889441

 R  12 G  65    346     213.74     69.837		0.13535451506638152 | 0.6481221442889441

 R  12 G  66    344     210.42     68.084		0.11535451506638152 | 0.6381221442889441

 R  12 G  67    344      208.4     65.618		0.10535451506638152 | 0.6581221442889441

 R  12 G  68    344     211.72     70.496		0.11535451506638152 | 0.6381221442889441

 R  12 G  69    344      216.0     65.403		0.10535451506638152 | 0.6581221442889441

 R  12 G  70    346      223.0     70.884		0.10535451506638152 | 0.6481221442889441

 R  12 G  71    338      206.8     73.151		0.1253545150663815 | 0.6381221442889441

 R  12 G  72    340     199.46     74.008		0.1253545150663815 | 0.6481221442889441

 R  12 G  73    342      211.0     73.065		0.10535451506638152 | 0.6381221442889441

 R  12 G  74    344     223.94     68.782		0.10535451506638152 | 0.6481221442889441

 R  12 G  75    344     209.18     61.867		0.1253545150663815 | 0.6381221442889441

 R  12 G  76    296     198.88     62.854		0.6982878491424491 | 0.4773829357086242

 R  12 G  77    342     207.78     73.394		0.10535451506638152 | 0.6581221442889441

 R  12 G  78    348     215.88     67.282		0.1253545150663815 | 0.6381221442889441

 R  12 G  79    338     210.94     70.197		0.1253545150663815 | 0.6381221442889441

 R  12 G  80    342     207.06      68.34		0.1253545150663815 | 0.6481221442889441

